cyclone,canal,fichier,lat_centre,lon_centre,sar_acquisition_time,sar_xy,sar_inter,sar_path
al082023,IRWIN,rcm2-sclnd-owi-cm-20230824t102158-20230824t102317-00003-______ll_gd_GEO-IRWIN.nc,21.8219089508057,289.655822753906,"2023-08-24T10:21:58,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnd-owi-cm-20230824t102158-20230824t102317-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20230824t102158-20230824t102317-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2023/236/RCM2_OK2704005_PK2706419_1_SCLND_20230824_102200_VV_VH_GRD/rcm2-sclnd-owi-cm-20230824t102158-20230824t102317-00003-xxxxx.nc
al082023,IRWIN,rcm1-sclna-owi-cm-20230823t104701-20230823t104732-00003-______ll_gd_GEO-IRWIN.nc,17.7124938964844,288.740112304688,"2023-08-23T10:47:01,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclna-owi-cm-20230823t104701-20230823t104732-00003-xxxxx_aeqd.nc,rcm1-sclna-owi-cm-20230823t104701-20230823t104732-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclna/rcm-1_sclna/2023/235/RCM1_OK2702765_PK2705140_1_SCLNA_20230823_104704_VV_VH_GRD/rcm1-sclna-owi-cm-20230823t104701-20230823t104732-00003-xxxxx.nc
al082023,IRWIN,rcm3-sclnd-owi-cm-20230829t102746-20230829t102905-00003-______ll_gd_GEO-IRWIN.nc,29.960298538208,289.102813720703,"2023-08-29T10:27:46,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnd-owi-cm-20230829t102746-20230829t102905-00003-xxxxx_aeqd.nc,rcm3-sclnd-owi-cm-20230829t102746-20230829t102905-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnd/rcm-3_sclnd/2023/241/RCM3_OK2711534_PK2714101_1_SCLND_20230829_102748_VV_VH_GRD/rcm3-sclnd-owi-cm-20230829t102746-20230829t102905-00003-xxxxx.nc
al082023,IRWIN,rcm1-sclnb-owi-cm-20230822t103914-20230822t104029-00003-______ll_gd_GEO-IRWIN.nc,14.3682289123535,288.983001708984,"2023-08-22T10:39:14,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnb-owi-cm-20230822t103914-20230822t104029-00003-xxxxx_aeqd.nc,rcm1-sclnb-owi-cm-20230822t103914-20230822t104029-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnb/rcm-1_sclnb/2023/234/RCM1_OK2701281_PK2703693_1_SCLNB_20230822_103916_VV_VH_GRD/rcm1-sclnb-owi-cm-20230822t103914-20230822t104029-00003-xxxxx.nc
al082023,IRWIN,rcm3-sclnd-owi-cm-20230827t101327-20230827t101443-00003-______ll_gd_GEO-IRWIN.nc,24.5798854827881,291.272125244141,"2023-08-27T10:13:27,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnd-owi-cm-20230827t101327-20230827t101443-00003-xxxxx_aeqd.nc,rcm3-sclnd-owi-cm-20230827t101327-20230827t101443-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnd/rcm-3_sclnd/2023/239/RCM3_OK2708455_PK2710524_1_SCLND_20230827_101327_VV_VH_GRD/rcm3-sclnd-owi-cm-20230827t101327-20230827t101443-00003-xxxxx.nc
al082023,IRWIN,rcm1-sclnd-owi-cm-20230830t222441-20230830t222556-00003-______ll_gd_GEO-IRWIN.nc,34.1373977661133,293.887115478516,"2023-08-30T22:24:41,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnd-owi-cm-20230830t222441-20230830t222556-00003-xxxxx_aeqd.nc,s1a-iw-owi-cm-20230830t222518-20230830t222702-000003-0607CE.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2023/242/S1A_IW_GRDH_1SDV_20230830T222518_20230830T222702_050111_0607CE_5FAAX71F6XA7FEXCA26/s1a-iw-owi-cm-20230830t222518-20230830t222702-000003-0607CE.nc
al082023,IRWIN,s1a-ew-owi-cm-20230829t104413-20230829t104516-000003-060704_ll_gd_GEO-IRWIN.nc,29.9758186340332,289.110900878906,"2023-08-29T10:44:13,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-ew-owi-cm-20230829t104413-20230829t104516-000003-060704_aeqd.nc,s1a-ew-owi-cm-20230829t104413-20230829t104516-000003-060704.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2023/241/S1A_EW_GRDM_1SDV_20230829T104413_20230829T104516_050089_060704_66D7/s1a-ew-owi-cm-20230829t104413-20230829t104516-000003-060704.nc
wp042021,IRWIN,rcm2-sc50ma-owi-cm-20210603t101325-20210603t101821-00003-______ll_gd_GEO-IRWIN.nc,18.0103149414063,118.061798095703,"2021-06-03T10:13:25,000",,rcm2-sc50ma-owi-cm-20210603t101325-20210603t101821-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2021/154/RCM2_OK2377900_PK2378057_3_SC50MA_20210603_101338_HH_HV_GRD/rcm2-sc50ma-owi-cm-20210603t101325-20210603t101821-00003-xxxxx.nc
ep122024,IRWIN,rcm3-sclnd-owi-cm-20241026t141619-20241026t141735-00003-______ll_gd_GEO-IRWIN.nc,19.2735004425049,231.83625793457,"2024-10-26T14:16:19,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnd-owi-cm-20241026t141619-20241026t141735-00003-xxxxx_aeqd.nc,rcm3-sclnd-owi-cm-20241026t141619-20241026t141735-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnd/rcm-3_sclnd/2024/300/RCM3_OK3331253_PK3334082_1_SCLND_20241026_141621_VV_VH_GRD/rcm3-sclnd-owi-cm-20241026t141619-20241026t141735-00003-xxxxx.nc
ep122024,IRWIN,rcm1-sc50mb-owi-cm-20241023t012355-20241023t012513-00003-______ll_gd_GEO-IRWIN.nc,14.7039833068848,250.963607788086,"2024-10-23T01:23:55,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sc50mb-owi-cm-20241023t012355-20241023t012513-00003-xxxxx_aeqd.nc,rcm1-sc50mb-owi-cm-20241023t012355-20241023t012513-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sc50mb/rcm-1_sc50mb/2024/297/RCM1_OK3326586_PK3328708_1_SC50MB_20241023_012322_HH_HV_GRD/rcm1-sc50mb-owi-cm-20241023t012355-20241023t012513-00003-xxxxx.nc
ep122024,IRWIN,rcm3-sc50mc-owi-cm-20241024t020432-20241024t020550-00003-______ll_gd_GEO-IRWIN.nc,14.2009382247925,243.574523925781,"2024-10-24T02:04:32,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sc50mc-owi-cm-20241024t020432-20241024t020550-00003-xxxxx_aeqd.nc,rcm3-sc50mc-owi-cm-20241024t020432-20241024t020550-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50mc/rcm-3_sc50mc/2024/298/RCM3_OK3327979_PK3330355_1_SC50MC_20241024_020433_HH_HV_GRD/rcm3-sc50mc-owi-cm-20241024t020432-20241024t020550-00003-xxxxx.nc
ep122024,IRWIN,rcm3-sclnc-owi-cm-20241025t140906-20241025t141023-00003-______ll_gd_GEO-IRWIN.nc,15.5258369445801,235.659027099609,"2024-10-25T14:09:06,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnc-owi-cm-20241025t140906-20241025t141023-00003-xxxxx_aeqd.nc,rcm3-sclnc-owi-cm-20241025t140906-20241025t141023-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnc/rcm-3_sclnc/2024/299/RCM3_OK3329754_PK3332694_1_SCLNC_20241025_140906_VV_VH_GRD/rcm3-sclnc-owi-cm-20241025t140906-20241025t141023-00003-xxxxx.nc
ep122024,IRWIN,rcm3-sclnd-owi-cm-20241027t142324-20241027t142441-00003-______ll_gd_GEO-IRWIN.nc,22.5283603668213,230.397567749023,"2024-10-27T14:23:24,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnd-owi-cm-20241027t142324-20241027t142441-00003-xxxxx_aeqd.nc,rcm3-sclnd-owi-cm-20241027t142324-20241027t142441-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnd/rcm-3_sclnd/2024/301/RCM3_OK3332792_PK3335674_1_SCLND_20241027_142324_VV_VH_GRD/rcm3-sclnd-owi-cm-20241027t142324-20241027t142441-00003-xxxxx.nc
ep122024,IRWIN,rcm1-sc50mb-owi-cm-20241023t132045-20241023t132202-00003-______ll_gd_GEO-IRWIN.nc,14.4200038909912,247.175048828125,"2024-10-23T13:20:45,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sc50mb-owi-cm-20241023t132045-20241023t132202-00003-xxxxx_aeqd.nc,rcm1-sc50mb-owi-cm-20241023t132045-20241023t132202-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sc50mb/rcm-1_sc50mb/2024/297/RCM1_OK3327970_PK3329563_1_SC50MB_20241023_131949_HH_HV_GRD/rcm1-sc50mb-owi-cm-20241023t132045-20241023t132202-00003-xxxxx.nc
ep122024,IRWIN,rcm3-sclna-owi-cm-20241024t140117-20241024t140232-00003-______ll_gd_GEO-IRWIN.nc,14.0002136230469,240.280426025391,"2024-10-24T14:01:17,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclna-owi-cm-20241024t140117-20241024t140232-00003-xxxxx_aeqd.nc,rcm3-sclna-owi-cm-20241024t140117-20241024t140232-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclna/rcm-3_sclna/2024/298/RCM3_OK3329279_PK3331138_1_SCLNA_20241024_140118_VV_VH_GRD/rcm3-sclna-owi-cm-20241024t140117-20241024t140232-00003-xxxxx.nc
ep122024,IRWIN,rcm3-sclna-owi-cm-20241025t021249-20241025t021404-00003-______ll_gd_GEO-IRWIN.nc,14.3177537918091,237.747833251953,"2024-10-25T02:12:49,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclna-owi-cm-20241025t021249-20241025t021404-00003-xxxxx_aeqd.nc,rcm3-sclna-owi-cm-20241025t021249-20241025t021404-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclna/rcm-3_sclna/2024/299/RCM3_OK3328416_PK3331950_1_SCLNA_20241025_021251_VV_VH_GRD/rcm3-sclna-owi-cm-20241025t021249-20241025t021404-00003-xxxxx.nc
ep122024,IRWIN,rcm2-sc50ma-owi-cm-20241021t123254-20241021t123411-00003-______ll_gd_GEO-IRWIN.nc,13.5954999923706,260.364105224609,"2024-10-21T12:32:54,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50ma-owi-cm-20241021t123254-20241021t123411-00003-xxxxx_aeqd.nc,rcm2-sc50ma-owi-cm-20241021t123254-20241021t123411-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2024/295/RCM2_OK3324699_PK3326801_1_SC50MA_20241021_123255_HH_HV_GRD/rcm2-sc50ma-owi-cm-20241021t123254-20241021t123411-00003-xxxxx.nc
ep122024,IRWIN,s1a-ew-owi-cm-20241025t021734-20241025t021838-000003-06E34A_ll_gd_GEO-IRWIN.nc,14.3301200866699,237.713165283203,"2024-10-25T02:17:34,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-ew-owi-cm-20241025t021734-20241025t021838-000003-06E34A_aeqd.nc,s1a-ew-owi-cm-20241025t021734-20241025t021838-000003-06E34A.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2024/299/S1A_EW_GRDM_1SDV_20241025T021734_20241025T021838_056253_06E34A_3CA6/s1a-ew-owi-cm-20241025t021734-20241025t021838-000003-06E34A.nc
sh252020,IRWIN,s1a-iw-owi-cm-20200406t071235-20200406t071509-000003-03B25D_ll_gd_GEO-IRWIN.nc,-15.7417106628418,167.633911132813,"2020-04-06T07:12:35,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20200406t071235-20200406t071509-000003-03B25D_aeqd.nc,s1a-iw-owi-cm-20200406t071235-20200406t071509-000003-03B25D.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2020/097/S1A_IW_GRDH_1SDV_20200406T071235_20200406T071509_032003_03B25D_3E7FX5B77X74A7XC1A2XC6B9XC82D/s1a-iw-owi-cm-20200406t071235-20200406t071509-000003-03B25D.nc
al282020,IRWIN,rs2-scwa-owi-cm-20201028t120710-20201028t120825-00003-______ll_gd_GEO-IRWIN.nc,25.4986991882324,268.277252197266,"2020-10-28T12:07:10,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rs2-scwa-owi-cm-20201028t120710-20201028t120825-00003-xxxxx_aeqd.nc,rs2-scwa-owi-cm-20201028t120710-20201028t120825-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/RS2/L2M/SCWA/RS2_SCWA/2020/302/RS2_OK125612_PK1098047_DK1043917_SCWA_20201028_120710_120710_VV_VH_SCF/rs2-scwa-owi-cm-20201028t120710-20201028t120825-00003-xxxxx.nc
al282020,IRWIN,s1b-iw-owi-cm-20201026t235804-20201026t235944-000003-02D99A_ll_gd_GEO-IRWIN.nc,19.6930675506592,273.735473632813,"2020-10-26T23:58:04,000",,s1b-iw-owi-cm-20201026t235735-20201026t235944-000003-02D99A.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/IW/S1B_IW_GRDH_1S/2020/300/S1B_IW_GRDH_1SDV_20201026T235735_20201026T235944_023991_02D99A_1EE5X4F54X53B7XA751XCBDF/s1b-iw-owi-cm-20201026t235735-20201026t235944-000003-02D99A.nc
al182019,IRWIN,s1b-ew-owi-cm-20191025t081225-20191025t081426-000003-023199_ll_gd_GEO-IRWIN.nc,36.306095123291,326.016937255859,"2019-10-25T08:12:25,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1b-ew-owi-cm-20191025t081225-20191025t081426-000003-023199_aeqd.nc,s1b-ew-owi-cm-20191025t081225-20191025t081426-000003-023199.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2019/298/S1B_EW_GRDM_1SDV_20191025T081225_20191025T081426_018629_023199_484EX8363/s1b-ew-owi-cm-20191025t081225-20191025t081426-000003-023199.nc
al182019,IRWIN,s1a-iw-owi-cm-20191026t080555-20191026t080712-000003-035FAD_ll_gd_GEO-IRWIN.nc,35.1954727172852,329.322357177734,"2019-10-26T08:05:55,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20191026t080555-20191026t080712-000003-035FAD_aeqd.nc,s1a-iw-owi-cm-20191026t080555-20191026t080712-000003-035FAD.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2019/299/S1A_IW_GRDH_1SDV_20191026T080555_20191026T080712_029627_035FAD_1D0AX5709X7091/s1a-iw-owi-cm-20191026t080555-20191026t080712-000003-035FAD.nc
al012023,IRWIN,s1a-iw-owi-cm-20230116t220908-20230116t221023-000003-059CF8_ll_gd_GEO-IRWIN.nc,38.2792434692383,297.272796630859,"2023-01-16T22:09:08,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20230116t220908-20230116t221023-000003-059CF8_aeqd.nc,s1a-iw-owi-cm-20230116t220908-20230116t221023-000003-059CF8.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2023/016/S1A_IW_GRDH_1SDV_20230116T220908_20230116T221023_046815_059CF8_2E62X5DA5X9054/s1a-iw-owi-cm-20230116t220908-20230116t221023-000003-059CF8.nc
al022024,IRWIN,rcm3-sclna-owi-cm-20240706t120629-20240706t120746-00003-______ll_gd_GEO-IRWIN.nc,22.3590927124023,268.449066162109,"2024-07-06T12:06:29,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclna-owi-cm-20240706t120629-20240706t120746-00003-xxxxx_aeqd.nc,rcm3-sclna-owi-cm-20240706t120629-20240706t120746-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclna/rcm-3_sclna/2024/188/RCM3_OK3145239_PK3152507_1_SCLNA_20240706_120630_VV_VH_GRD/rcm3-sclna-owi-cm-20240706t120629-20240706t120746-00003-xxxxx.nc
al022024,IRWIN,s1a-iw-owi-cm-20240705t114427-20240705t114546-000003-06A64E_ll_gd_GEO-IRWIN.nc,20.1723556518555,272.874267578125,"2024-07-05T11:44:27,000",,s1a-iw-owi-cm-20240705t114427-20240705t114611-000003-06A64E.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2024/187/S1A_IW_GRDH_1SDV_20240705T114427_20240705T114611_054625_06A64E_5261X6E6EX9165XB4B4/s1a-iw-owi-cm-20240705t114427-20240705t114611-000003-06A64E.nc
al022024,IRWIN,rcm2-sc50ma-owi-cm-20240702t224344-20240702t224458-00003-______ll_gd_GEO-IRWIN.nc,15.815673828125,289.195709228516,"2024-07-02T22:43:44,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50ma-owi-cm-20240702t224344-20240702t224458-00003-xxxxx_aeqd.nc,rcm2-sc50ma-owi-cm-20240702t224344-20240702t224458-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2024/184/RCM2_OK3140006_PK3147194_1_SC50MA_20240702_224345_HH_HV_GRD/rcm2-sc50ma-owi-cm-20240702t224344-20240702t224458-00003-xxxxx.nc
al022024,IRWIN,rcm1-sclnd-owi-cm-20240630t091214-20240630t091332-00003-______ll_gd_GEO-IRWIN.nc,10.4254512786865,307.340026855469,"2024-06-30T09:12:14,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnd-owi-cm-20240630t091214-20240630t091332-00003-xxxxx_aeqd.nc,rcm1-sclnd-owi-cm-20240630t091214-20240630t091332-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnd/rcm-1_sclnd/2024/182/RCM1_OK3139959_PK3143436_1_SCLND_20240630_091215_VV_VH_GRD/rcm1-sclnd-owi-cm-20240630t091214-20240630t091332-00003-xxxxx.nc
al022024,IRWIN,rcm3-sclnb-owi-cm-20240701t095228-20240701t095343-00003-______ll_gd_GEO-IRWIN.nc,11.6123924255371,300.4755859375,"2024-07-01T09:52:28,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnb-owi-cm-20240701t095228-20240701t095343-00003-xxxxx_aeqd.nc,rcm3-sclnb-owi-cm-20240701t095228-20240701t095343-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnb/rcm-3_sclnb/2024/183/RCM3_OK3143455_PK3144641_1_SCLNB_20240701_095229_VV_VH_GRD/rcm3-sclnb-owi-cm-20240701t095228-20240701t095343-00003-xxxxx.nc
al022024,IRWIN,rcm1-sclnc-owi-cm-20240704t111921-20240704t112014-00003-______ll_gd_GEO-IRWIN.nc,18.574348449707,278.965606689453,"2024-07-04T11:19:21,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnc-owi-cm-20240704t111921-20240704t112014-00003-xxxxx_aeqd.nc,rcm1-sclnc-owi-cm-20240704t111921-20240704t112014-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnc/rcm-1_sclnc/2024/186/RCM1_OK3142906_PK3149314_1_SCLNC_20240704_111924_VV_VH_GRD/rcm1-sclnc-owi-cm-20240704t111921-20240704t112014-00003-xxxxx.nc
