annee,bassin,cyclone_numero,date_debut,date_fin,fichier
2016,SH,10,2016-02-08T06:00:00,2016-02-12T12:00:00,TCPRIMED_v01r01-final_SH102016_env_s20160208060000_e20160212120000.nc
2016,SH,11,2016-02-09T18:00:00,2016-02-28T12:00:00,TCPRIMED_v01r01-final_SH112016_env_s20160209180000_e20160228120000.nc
2016,SH,12,2016-02-09T00:00:00,2016-02-13T18:00:00,TCPRIMED_v01r01-final_SH122016_env_s20160209000000_e20160213180000.nc
2016,SH,13,2016-02-10T18:00:00,2016-02-20T18:00:00,TCPRIMED_v01r01-final_SH132016_env_s20160210180000_e20160220180000.nc
2016,SH,14,2016-02-23T18:00:00,2016-02-26T18:00:00,TCPRIMED_v01r01-final_SH142016_env_s20160223180000_e20160226180000.nc
2016,SH,15,2016-03-15T06:00:00,2016-03-21T12:00:00,TCPRIMED_v01r01-final_SH152016_env_s20160315060000_e20160321120000.nc
2016,SH,16,2016-03-14T18:00:00,2016-03-17T06:00:00,TCPRIMED_v01r01-final_SH162016_env_s20160314180000_e20160317060000.nc
2016,SH,17,2016-03-28T12:00:00,2016-03-30T06:00:00,TCPRIMED_v01r01-final_SH172016_env_s20160328120000_e20160330060000.nc
2016,SH,18,2016-04-04T06:00:00,2016-04-06T18:00:00,TCPRIMED_v01r01-final_SH182016_env_s20160404060000_e20160406180000.nc
2016,SH,19,2016-04-11T00:00:00,2016-04-25T12:00:00,TCPRIMED_v01r01-final_SH192016_env_s20160411000000_e20160425120000.nc
2016,SH,20,2016-04-17T06:00:00,2016-04-24T06:00:00,TCPRIMED_v01r01-final_SH202016_env_s20160417060000_e20160424060000.nc
2016,WP,1,2016-05-26T00:00:00,2016-05-27T12:00:00,TCPRIMED_v01r01-final_WP012016_env_s20160526000000_e20160527120000.nc
2016,WP,2,2016-07-02T18:00:00,2016-07-09T12:00:00,TCPRIMED_v01r01-final_WP022016_env_s20160702180000_e20160709120000.nc
2016,WP,3,2016-07-16T18:00:00,2016-07-19T06:00:00,TCPRIMED_v01r01-final_WP032016_env_s20160716180000_e20160719060000.nc
2016,WP,4,2016-07-23T06:00:00,2016-07-24T18:00:00,TCPRIMED_v01r01-final_WP042016_env_s20160723060000_e20160724180000.nc
2016,WP,5,2016-07-25T06:00:00,2016-07-28T18:00:00,TCPRIMED_v01r01-final_WP052016_env_s20160725060000_e20160728180000.nc
2016,WP,6,2016-07-29T12:00:00,2016-08-02T12:00:00,TCPRIMED_v01r01-final_WP062016_env_s20160729120000_e20160802120000.nc
2016,WP,7,2016-08-04T12:00:00,2016-08-09T12:00:00,TCPRIMED_v01r01-final_WP072016_env_s20160804120000_e20160809120000.nc
2016,WP,8,2016-08-08T00:00:00,2016-08-14T18:00:00,TCPRIMED_v01r01-final_WP082016_env_s20160808000000_e20160814180000.nc
2016,WP,9,2016-08-12T12:00:00,2016-08-17T12:00:00,TCPRIMED_v01r01-final_WP092016_env_s20160812120000_e20160817120000.nc
2016,WP,10,2016-08-16T18:00:00,2016-08-23T06:00:00,TCPRIMED_v01r01-final_WP102016_env_s20160816180000_e20160823060000.nc
2016,WP,11,2016-08-17T12:00:00,2016-08-20T00:00:00,TCPRIMED_v01r01-final_WP112016_env_s20160817120000_e20160820000000.nc
2016,WP,12,2016-08-16T18:00:00,2016-08-30T12:00:00,TCPRIMED_v01r01-final_WP122016_env_s20160816180000_e20160830120000.nc
2016,WP,13,2016-08-19T00:00:00,2016-08-21T12:00:00,TCPRIMED_v01r01-final_WP132016_env_s20160819000000_e20160821120000.nc
2016,WP,14,2016-08-22T18:00:00,2016-08-24T12:00:00,TCPRIMED_v01r01-final_WP142016_env_s20160822180000_e20160824120000.nc
2016,WP,15,2016-08-30T18:00:00,2016-09-05T06:00:00,TCPRIMED_v01r01-final_WP152016_env_s20160830180000_e20160905060000.nc
2016,WP,16,2016-09-08T18:00:00,2016-09-15T12:00:00,TCPRIMED_v01r01-final_WP162016_env_s20160908180000_e20160915120000.nc
2016,WP,17,2016-09-09T06:00:00,2016-09-12T06:00:00,TCPRIMED_v01r01-final_WP172016_env_s20160909060000_e20160912060000.nc
2016,WP,18,2016-09-11T12:00:00,2016-09-20T12:00:00,TCPRIMED_v01r01-final_WP182016_env_s20160911120000_e20160920120000.nc
2016,WP,19,2016-09-11T12:00:00,2016-09-13T12:00:00,TCPRIMED_v01r01-final_WP192016_env_s20160911120000_e20160913120000.nc
2016,WP,20,2016-09-22T12:00:00,2016-09-28T18:00:00,TCPRIMED_v01r01-final_WP202016_env_s20160922120000_e20160928180000.nc
2016,WP,21,2016-09-25T18:00:00,2016-10-05T06:00:00,TCPRIMED_v01r01-final_WP212016_env_s20160925180000_e20161005060000.nc
2016,WP,22,2016-10-05T00:00:00,2016-10-14T12:00:00,TCPRIMED_v01r01-final_WP222016_env_s20161005000000_e20161014120000.nc
2016,WP,23,2016-10-04T00:00:00,2016-10-13T06:00:00,TCPRIMED_v01r01-final_WP232016_env_s20161004000000_e20161013060000.nc
2016,WP,24,2016-10-13T06:00:00,2016-10-19T06:00:00,TCPRIMED_v01r01-final_WP242016_env_s20161013060000_e20161019060000.nc
2016,WP,25,2016-10-14T18:00:00,2016-10-22T00:00:00,TCPRIMED_v01r01-final_WP252016_env_s20161014180000_e20161022000000.nc
2016,WP,26,2016-11-02T00:00:00,2016-11-07T12:00:00,TCPRIMED_v01r01-final_WP262016_env_s20161102000000_e20161107120000.nc
2016,WP,27,2016-11-08T06:00:00,2016-11-11T06:00:00,TCPRIMED_v01r01-final_WP272016_env_s20161108060000_e20161111060000.nc
2016,WP,28,2016-11-09T18:00:00,2016-11-11T18:00:00,TCPRIMED_v01r01-final_WP282016_env_s20161109180000_e20161111180000.nc
2016,WP,29,2016-11-23T06:00:00,2016-11-28T00:00:00,TCPRIMED_v01r01-final_WP292016_env_s20161123060000_e20161128000000.nc
2016,WP,30,2016-12-20T06:00:00,2016-12-28T06:00:00,TCPRIMED_v01r01-final_WP302016_env_s20161220060000_e20161228060000.nc
2017,AL,1,2017-04-16T06:00:00,2017-04-22T18:00:00,TCPRIMED_v01r01-final_AL012017_env_s20170416060000_e20170422180000.nc
2017,AL,2,2017-06-18T18:00:00,2017-06-20T06:00:00,TCPRIMED_v01r01-final_AL022017_env_s20170618180000_e20170620060000.nc
2017,AL,3,2017-06-19T18:00:00,2017-06-24T06:00:00,TCPRIMED_v01r01-final_AL032017_env_s20170619180000_e20170624060000.nc
2017,AL,4,2017-07-05T12:00:00,2017-07-07T12:00:00,TCPRIMED_v01r01-final_AL042017_env_s20170705120000_e20170707120000.nc
2017,AL,5,2017-07-17T00:00:00,2017-07-18T12:00:00,TCPRIMED_v01r01-final_AL052017_env_s20170717000000_e20170718120000.nc
2017,AL,6,2017-07-30T18:00:00,2017-08-02T00:00:00,TCPRIMED_v01r01-final_AL062017_env_s20170730180000_e20170802000000.nc
2017,AL,7,2017-08-06T18:00:00,2017-08-10T12:00:00,TCPRIMED_v01r01-final_AL072017_env_s20170806180000_e20170810120000.nc
2017,AL,8,2017-08-12T00:00:00,2017-08-18T18:00:00,TCPRIMED_v01r01-final_AL082017_env_s20170812000000_e20170818180000.nc
2017,AL,9,2017-08-16T06:00:00,2017-09-02T12:00:00,TCPRIMED_v01r01-final_AL092017_env_s20170816060000_e20170902120000.nc
2017,AL,10,2017-08-27T18:00:00,2017-08-29T18:00:00,TCPRIMED_v01r01-final_AL102017_env_s20170827180000_e20170829180000.nc
2017,AL,11,2017-08-30T00:00:00,2017-09-13T12:00:00,TCPRIMED_v01r01-final_AL112017_env_s20170830000000_e20170913120000.nc
2017,AL,12,2017-09-04T06:00:00,2017-09-25T06:00:00,TCPRIMED_v01r01-final_AL122017_env_s20170904060000_e20170925060000.nc
2017,AL,13,2017-09-05T12:00:00,2017-09-09T12:00:00,TCPRIMED_v01r01-final_AL132017_env_s20170905120000_e20170909120000.nc
2017,AL,14,2017-09-14T18:00:00,2017-09-30T06:00:00,TCPRIMED_v01r01-final_AL142017_env_s20170914180000_e20170930060000.nc
2017,AL,15,2017-09-16T12:00:00,2017-10-02T12:00:00,TCPRIMED_v01r01-final_AL152017_env_s20170916120000_e20171002120000.nc
2017,AL,16,2017-10-03T12:00:00,2017-10-11T00:00:00,TCPRIMED_v01r01-final_AL162017_env_s20171003120000_e20171011000000.nc
2017,AL,17,2017-10-06T12:00:00,2017-10-17T18:00:00,TCPRIMED_v01r01-final_AL172017_env_s20171006120000_e20171017180000.nc
2017,AL,18,2017-10-27T18:00:00,2017-10-29T00:00:00,TCPRIMED_v01r01-final_AL182017_env_s20171027180000_e20171029000000.nc
2017,AL,19,2017-11-04T12:00:00,2017-11-09T12:00:00,TCPRIMED_v01r01-final_AL192017_env_s20171104120000_e20171109120000.nc
2017,EP,1,2017-05-09T18:00:00,2017-05-12T06:00:00,TCPRIMED_v01r01-final_EP012017_env_s20170509180000_e20170512060000.nc
2017,EP,2,2017-05-31T12:00:00,2017-06-02T06:00:00,TCPRIMED_v01r01-final_EP022017_env_s20170531120000_e20170602060000.nc
2017,EP,3,2017-06-11T12:00:00,2017-06-13T06:00:00,TCPRIMED_v01r01-final_EP032017_env_s20170611120000_e20170613060000.nc
2017,EP,4,2017-06-24T00:00:00,2017-07-01T00:00:00,TCPRIMED_v01r01-final_EP042017_env_s20170624000000_e20170701000000.nc
2017,EP,5,2017-07-07T12:00:00,2017-07-14T06:00:00,TCPRIMED_v01r01-final_EP052017_env_s20170707120000_e20170714060000.nc
2017,EP,6,2017-07-11T18:00:00,2017-07-23T00:00:00,TCPRIMED_v01r01-final_EP062017_env_s20170711180000_e20170723000000.nc
2017,EP,7,2017-07-17T12:00:00,2017-07-27T06:00:00,TCPRIMED_v01r01-final_EP072017_env_s20170717120000_e20170727060000.nc
2017,EP,8,2017-07-16T18:00:00,2017-07-21T00:00:00,TCPRIMED_v01r01-final_EP082017_env_s20170716180000_e20170721000000.nc
2017,EP,9,2017-07-20T12:00:00,2017-08-01T00:00:00,TCPRIMED_v01r01-final_EP092017_env_s20170720120000_e20170801000000.nc
2017,EP,10,2017-07-22T06:00:00,2017-08-03T12:00:00,TCPRIMED_v01r01-final_EP102017_env_s20170722060000_e20170803120000.nc
2017,EP,11,2017-08-04T00:00:00,2017-08-08T00:00:00,TCPRIMED_v01r01-final_EP112017_env_s20170804000000_e20170808000000.nc
2017,EP,12,2017-08-11T12:00:00,2017-08-17T00:00:00,TCPRIMED_v01r01-final_EP122017_env_s20170811120000_e20170817000000.nc
2017,EP,13,2017-08-17T12:00:00,2017-08-27T18:00:00,TCPRIMED_v01r01-final_EP132017_env_s20170817120000_e20170827180000.nc
2017,EP,14,2017-08-29T18:00:00,2017-09-03T12:00:00,TCPRIMED_v01r01-final_EP142017_env_s20170829180000_e20170903120000.nc
2017,EP,15,2017-09-11T06:00:00,2017-09-21T00:00:00,TCPRIMED_v01r01-final_EP152017_env_s20170911060000_e20170921000000.nc
2017,EP,16,2017-09-13T12:00:00,2017-09-15T06:00:00,TCPRIMED_v01r01-final_EP162017_env_s20170913120000_e20170915060000.nc
2017,EP,17,2017-09-14T06:00:00,2017-09-22T06:00:00,TCPRIMED_v01r01-final_EP172017_env_s20170914060000_e20170922060000.nc
2017,EP,18,2017-09-22T00:00:00,2017-09-25T12:00:00,TCPRIMED_v01r01-final_EP182017_env_s20170922000000_e20170925120000.nc
2017,EP,19,2017-10-03T18:00:00,2017-10-04T18:00:00,TCPRIMED_v01r01-final_EP192017_env_s20171003180000_e20171004180000.nc
2017,EP,20,2017-10-26T18:00:00,2017-10-28T12:00:00,TCPRIMED_v01r01-final_EP202017_env_s20171026180000_e20171028120000.nc
2017,IO,1,2017-04-14T00:00:00,2017-04-17T00:00:00,TCPRIMED_v01r01-final_IO012017_env_s20170414000000_e20170417000000.nc
2017,IO,2,2017-05-27T06:00:00,2017-05-30T18:00:00,TCPRIMED_v01r01-final_IO022017_env_s20170527060000_e20170530180000.nc
2017,IO,3,2017-11-28T18:00:00,2017-12-05T12:00:00,TCPRIMED_v01r01-final_IO032017_env_s20171128180000_e20171205120000.nc
2017,IO,4,2017-12-08T06:00:00,2017-12-10T06:00:00,TCPRIMED_v01r01-final_IO042017_env_s20171208060000_e20171210060000.nc
2017,SH,1,2016-07-14T12:00:00,2016-07-20T12:00:00,TCPRIMED_v01r01-final_SH012017_env_s20160714120000_e20160720120000.nc
2017,SH,2,2016-12-18T12:00:00,2016-12-25T06:00:00,TCPRIMED_v01r01-final_SH022017_env_s20161218120000_e20161225060000.nc
2017,SH,3,2017-01-25T12:00:00,2017-02-03T00:00:00,TCPRIMED_v01r01-final_SH032017_env_s20170125120000_e20170203000000.nc
2017,SH,4,2017-02-02T06:00:00,2017-02-13T00:00:00,TCPRIMED_v01r01-final_SH042017_env_s20170202060000_e20170213000000.nc
2017,SH,5,2017-02-11T18:00:00,2017-02-16T18:00:00,TCPRIMED_v01r01-final_SH052017_env_s20170211180000_e20170216180000.nc
2017,SH,6,2017-02-16T00:00:00,2017-02-21T06:00:00,TCPRIMED_v01r01-final_SH062017_env_s20170216000000_e20170221060000.nc
2017,SH,7,2017-02-20T06:00:00,2017-02-22T12:00:00,TCPRIMED_v01r01-final_SH072017_env_s20170220060000_e20170222120000.nc
2017,SH,8,2017-02-21T00:00:00,2017-02-22T18:00:00,TCPRIMED_v01r01-final_SH082017_env_s20170221000000_e20170222180000.nc
2017,SH,9,2017-03-02T06:00:00,2017-03-10T12:00:00,TCPRIMED_v01r01-final_SH092017_env_s20170302060000_e20170310120000.nc
2017,SH,10,2017-03-03T06:00:00,2017-03-06T18:00:00,TCPRIMED_v01r01-final_SH102017_env_s20170303060000_e20170306180000.nc
2017,SH,11,2017-03-06T00:00:00,2017-03-15T18:00:00,TCPRIMED_v01r01-final_SH112017_env_s20170306000000_e20170315180000.nc
2017,SH,12,2017-03-21T18:00:00,2017-03-30T12:00:00,TCPRIMED_v01r01-final_SH122017_env_s20170321180000_e20170330120000.nc
2017,SH,13,2017-03-23T06:00:00,2017-03-29T06:00:00,TCPRIMED_v01r01-final_SH132017_env_s20170323060000_e20170329060000.nc
2017,SH,14,2017-04-04T00:00:00,2017-04-11T18:00:00,TCPRIMED_v01r01-final_SH142017_env_s20170404000000_e20170411180000.nc
2017,SH,15,2017-04-05T06:00:00,2017-04-11T18:00:00,TCPRIMED_v01r01-final_SH152017_env_s20170405060000_e20170411180000.nc
2017,SH,16,2017-04-06T18:00:00,2017-04-12T06:00:00,TCPRIMED_v01r01-final_SH162017_env_s20170406180000_e20170412060000.nc
2017,SH,17,2017-04-26T06:00:00,2017-04-30T18:00:00,TCPRIMED_v01r01-final_SH172017_env_s20170426060000_e20170430180000.nc
2017,SH,18,2017-05-02T06:00:00,2017-05-10T18:00:00,TCPRIMED_v01r01-final_SH182017_env_s20170502060000_e20170510180000.nc
2017,SH,19,2017-05-07T06:00:00,2017-05-15T12:00:00,TCPRIMED_v01r01-final_SH192017_env_s20170507060000_e20170515120000.nc
2017,WP,1,2017-01-07T12:00:00,2017-01-16T00:00:00,TCPRIMED_v01r01-final_WP012017_env_s20170107120000_e20170116000000.nc
2017,WP,2,2017-04-16T12:00:00,2017-04-20T06:00:00,TCPRIMED_v01r01-final_WP022017_env_s20170416120000_e20170420060000.nc
2017,WP,3,2017-04-24T18:00:00,2017-04-28T06:00:00,TCPRIMED_v01r01-final_WP032017_env_s20170424180000_e20170428060000.nc
2017,WP,4,2017-06-10T00:00:00,2017-06-13T00:00:00,TCPRIMED_v01r01-final_WP042017_env_s20170610000000_e20170613000000.nc
2017,WP,5,2017-07-01T12:00:00,2017-07-05T06:00:00,TCPRIMED_v01r01-final_WP052017_env_s20170701120000_e20170705060000.nc
2017,WP,6,2017-07-15T00:00:00,2017-07-17T12:00:00,TCPRIMED_v01r01-final_WP062017_env_s20170715000000_e20170717120000.nc
2017,WP,7,2017-07-20T18:00:00,2017-08-08T06:00:00,TCPRIMED_v01r01-final_WP072017_env_s20170720180000_e20170808060000.nc
2017,WP,8,2017-07-20T12:00:00,2017-07-26T00:00:00,TCPRIMED_v01r01-final_WP082017_env_s20170720120000_e20170726000000.nc
2017,WP,9,2017-07-20T18:00:00,2017-07-28T00:00:00,TCPRIMED_v01r01-final_WP092017_env_s20170720180000_e20170728000000.nc
2017,WP,10,2017-07-21T06:00:00,2017-07-23T06:00:00,TCPRIMED_v01r01-final_WP102017_env_s20170721060000_e20170723060000.nc
2017,WP,11,2017-07-25T12:00:00,2017-07-30T12:00:00,TCPRIMED_v01r01-final_WP112017_env_s20170725120000_e20170730120000.nc
2017,WP,12,2017-07-28T00:00:00,2017-07-31T06:00:00,TCPRIMED_v01r01-final_WP122017_env_s20170728000000_e20170731060000.nc
2017,WP,13,2017-07-31T18:00:00,2017-08-06T12:00:00,TCPRIMED_v01r01-final_WP132017_env_s20170731180000_e20170806120000.nc
2017,WP,14,2017-08-10T12:00:00,2017-08-17T06:00:00,TCPRIMED_v01r01-final_WP142017_env_s20170810120000_e20170817060000.nc
2017,WP,15,2017-08-20T06:00:00,2017-08-24T12:00:00,TCPRIMED_v01r01-final_WP152017_env_s20170820060000_e20170824120000.nc
2017,WP,16,2017-08-24T00:00:00,2017-08-27T12:00:00,TCPRIMED_v01r01-final_WP162017_env_s20170824000000_e20170827120000.nc
2017,WP,17,2017-08-28T12:00:00,2017-09-03T06:00:00,TCPRIMED_v01r01-final_WP172017_env_s20170828120000_e20170903060000.nc
2017,WP,18,2017-09-01T00:00:00,2017-09-03T18:00:00,TCPRIMED_v01r01-final_WP182017_env_s20170901000000_e20170903180000.nc
2017,WP,19,2017-09-03T12:00:00,2017-09-07T18:00:00,TCPRIMED_v01r01-final_WP192017_env_s20170903120000_e20170907180000.nc
2017,WP,20,2017-09-09T00:00:00,2017-09-17T18:00:00,TCPRIMED_v01r01-final_WP202017_env_s20170909000000_e20170917180000.nc
2017,WP,21,2017-09-10T18:00:00,2017-09-16T00:00:00,TCPRIMED_v01r01-final_WP212017_env_s20170910180000_e20170916000000.nc
2017,WP,22,2017-09-23T12:00:00,2017-09-25T06:00:00,TCPRIMED_v01r01-final_WP222017_env_s20170923120000_e20170925060000.nc
2017,WP,23,2017-10-09T00:00:00,2017-10-10T06:00:00,TCPRIMED_v01r01-final_WP232017_env_s20171009000000_e20171010060000.nc
2017,WP,24,2017-10-12T06:00:00,2017-10-16T06:00:00,TCPRIMED_v01r01-final_WP242017_env_s20171012060000_e20171016060000.nc
2017,WP,25,2017-10-15T00:00:00,2017-10-23T00:00:00,TCPRIMED_v01r01-final_WP252017_env_s20171015000000_e20171023000000.nc
2017,WP,26,2017-10-18T06:00:00,2017-10-20T00:00:00,TCPRIMED_v01r01-final_WP262017_env_s20171018060000_e20171020000000.nc
2017,WP,27,2017-10-19T06:00:00,2017-10-29T12:00:00,TCPRIMED_v01r01-final_WP272017_env_s20171019060000_e20171029120000.nc
2017,WP,28,2017-11-01T00:00:00,2017-11-04T18:00:00,TCPRIMED_v01r01-final_WP282017_env_s20171101000000_e20171104180000.nc
2017,WP,29,2017-11-03T00:00:00,2017-11-08T00:00:00,TCPRIMED_v01r01-final_WP292017_env_s20171103000000_e20171108000000.nc
2017,WP,30,2017-11-08T00:00:00,2017-11-14T12:00:00,TCPRIMED_v01r01-final_WP302017_env_s20171108000000_e20171114120000.nc
2017,WP,31,2017-11-16T18:00:00,2017-11-19T12:00:00,TCPRIMED_v01r01-final_WP312017_env_s20171116180000_e20171119120000.nc
2017,WP,32,2017-12-13T06:00:00,2017-12-23T18:00:00,TCPRIMED_v01r01-final_WP322017_env_s20171213060000_e20171223180000.nc
2017,WP,33,2017-12-20T12:00:00,2017-12-26T12:00:00,TCPRIMED_v01r01-final_WP332017_env_s20171220120000_e20171226120000.nc
2018,AL,1,2018-05-25T12:00:00,2018-05-31T12:00:00,TCPRIMED_v01r01-final_AL012018_env_s20180525120000_e20180531120000.nc
2018,AL,2,2018-07-04T12:00:00,2018-07-17T06:00:00,TCPRIMED_v01r01-final_AL022018_env_s20180704120000_e20180717060000.nc
2018,AL,3,2018-07-05T06:00:00,2018-07-17T12:00:00,TCPRIMED_v01r01-final_AL032018_env_s20180705060000_e20180717120000.nc
2018,AL,4,2018-08-02T18:00:00,2018-08-10T12:00:00,TCPRIMED_v01r01-final_AL042018_env_s20180802180000_e20180810120000.nc
2018,AL,5,2018-08-15T00:00:00,2018-08-19T06:00:00,TCPRIMED_v01r01-final_AL052018_env_s20180815000000_e20180819060000.nc
2018,AL,6,2018-08-30T06:00:00,2018-09-18T12:00:00,TCPRIMED_v01r01-final_AL062018_env_s20180830060000_e20180918120000.nc
2018,AL,7,2018-09-02T18:00:00,2018-09-07T18:00:00,TCPRIMED_v01r01-final_AL072018_env_s20180902180000_e20180907180000.nc
2018,AL,8,2018-09-07T12:00:00,2018-09-17T18:00:00,TCPRIMED_v01r01-final_AL082018_env_s20180907120000_e20180917180000.nc
2018,AL,9,2018-09-07T12:00:00,2018-09-15T00:00:00,TCPRIMED_v01r01-final_AL092018_env_s20180907120000_e20180915000000.nc
2018,AL,10,2018-09-12T00:00:00,2018-09-21T12:00:00,TCPRIMED_v01r01-final_AL102018_env_s20180912000000_e20180921120000.nc
2018,AL,11,2018-09-21T18:00:00,2018-09-22T18:00:00,TCPRIMED_v01r01-final_AL112018_env_s20180921180000_e20180922180000.nc
2018,AL,12,2018-09-22T06:00:00,2018-09-28T18:00:00,TCPRIMED_v01r01-final_AL122018_env_s20180922060000_e20180928180000.nc
2018,AL,13,2018-09-22T00:00:00,2018-10-14T00:00:00,TCPRIMED_v01r01-final_AL132018_env_s20180922000000_e20181014000000.nc
2018,AL,14,2018-10-06T18:00:00,2018-10-15T18:00:00,TCPRIMED_v01r01-final_AL142018_env_s20181006180000_e20181015180000.nc
2018,AL,15,2018-10-08T12:00:00,2018-10-12T18:00:00,TCPRIMED_v01r01-final_AL152018_env_s20181008120000_e20181012180000.nc
2018,AL,16,2018-10-26T18:00:00,2018-11-04T12:00:00,TCPRIMED_v01r01-final_AL162018_env_s20181026180000_e20181104120000.nc
2018,CP,1,2018-09-26T06:00:00,2018-10-07T12:00:00,TCPRIMED_v01r01-final_CP012018_env_s20180926060000_e20181007120000.nc
2018,EP,1,2018-05-10T12:00:00,2018-05-13T12:00:00,TCPRIMED_v01r01-final_EP012018_env_s20180510120000_e20180513120000.nc
2018,EP,2,2018-06-06T00:00:00,2018-06-16T00:00:00,TCPRIMED_v01r01-final_EP022018_env_s20180606000000_e20180616000000.nc
2018,EP,3,2018-06-09T18:00:00,2018-06-16T00:00:00,TCPRIMED_v01r01-final_EP032018_env_s20180609180000_e20180616000000.nc
2018,EP,4,2018-06-14T18:00:00,2018-06-19T00:00:00,TCPRIMED_v01r01-final_EP042018_env_s20180614180000_e20180619000000.nc
2018,EP,5,2018-06-23T00:00:00,2018-06-28T06:00:00,TCPRIMED_v01r01-final_EP052018_env_s20180623000000_e20180628060000.nc
2018,EP,6,2018-06-27T06:00:00,2018-07-04T00:00:00,TCPRIMED_v01r01-final_EP062018_env_s20180627060000_e20180704000000.nc
2018,EP,7,2018-06-30T18:00:00,2018-07-09T06:00:00,TCPRIMED_v01r01-final_EP072018_env_s20180630180000_e20180709060000.nc
2018,EP,8,2018-07-26T12:00:00,2018-07-31T18:00:00,TCPRIMED_v01r01-final_EP082018_env_s20180726120000_e20180731180000.nc
2018,EP,9,2018-07-26T18:00:00,2018-07-27T18:00:00,TCPRIMED_v01r01-final_EP092018_env_s20180726180000_e20180727180000.nc
2018,EP,10,2018-07-31T12:00:00,2018-08-16T18:00:00,TCPRIMED_v01r01-final_EP102018_env_s20180731120000_e20180816180000.nc
2018,EP,11,2018-08-04T18:00:00,2018-08-07T06:00:00,TCPRIMED_v01r01-final_EP112018_env_s20180804180000_e20180807060000.nc
2018,EP,12,2018-08-05T12:00:00,2018-08-13T18:00:00,TCPRIMED_v01r01-final_EP122018_env_s20180805120000_e20180813180000.nc
2018,EP,13,2018-08-06T18:00:00,2018-08-13T00:00:00,TCPRIMED_v01r01-final_EP132018_env_s20180806180000_e20180813000000.nc
2018,EP,14,2018-08-13T12:00:00,2018-08-29T06:00:00,TCPRIMED_v01r01-final_EP142018_env_s20180813120000_e20180829060000.nc
2018,EP,15,2018-08-25T12:00:00,2018-09-03T00:00:00,TCPRIMED_v01r01-final_EP152018_env_s20180825120000_e20180903000000.nc
2018,EP,16,2018-08-27T18:00:00,2018-09-10T06:00:00,TCPRIMED_v01r01-final_EP162018_env_s20180827180000_e20180910060000.nc
2018,EP,17,2018-09-01T00:00:00,2018-09-14T12:00:00,TCPRIMED_v01r01-final_EP172018_env_s20180901000000_e20180914120000.nc
2018,EP,18,2018-09-07T12:00:00,2018-09-14T18:00:00,TCPRIMED_v01r01-final_EP182018_env_s20180907120000_e20180914180000.nc
2018,EP,19,2018-09-19T12:00:00,2018-09-20T06:00:00,TCPRIMED_v01r01-final_EP192018_env_s20180919120000_e20180920060000.nc
2018,EP,20,2018-09-25T06:00:00,2018-10-02T12:00:00,TCPRIMED_v01r01-final_EP202018_env_s20180925060000_e20181002120000.nc
2018,EP,21,2018-09-29T12:00:00,2018-10-12T18:00:00,TCPRIMED_v01r01-final_EP212018_env_s20180929120000_e20181012180000.nc
2018,EP,22,2018-10-14T12:00:00,2018-10-16T18:00:00,TCPRIMED_v01r01-final_EP222018_env_s20181014120000_e20181016180000.nc
2018,EP,23,2018-10-19T00:00:00,2018-10-23T12:00:00,TCPRIMED_v01r01-final_EP232018_env_s20181019000000_e20181023120000.nc
2018,EP,24,2018-10-19T00:00:00,2018-10-24T06:00:00,TCPRIMED_v01r01-final_EP242018_env_s20181019000000_e20181024060000.nc
2018,EP,25,2018-11-02T00:00:00,2018-11-09T00:00:00,TCPRIMED_v01r01-final_EP252018_env_s20181102000000_e20181109000000.nc
2018,IO,1,2018-05-15T18:00:00,2018-05-20T06:00:00,TCPRIMED_v01r01-final_IO012018_env_s20180515180000_e20180520060000.nc
2018,IO,2,2018-05-21T06:00:00,2018-05-27T06:00:00,TCPRIMED_v01r01-final_IO022018_env_s20180521060000_e20180527060000.nc
2018,IO,3,2018-05-28T00:00:00,2018-05-30T00:00:00,TCPRIMED_v01r01-final_IO032018_env_s20180528000000_e20180530000000.nc
2018,IO,4,2018-09-19T18:00:00,2018-09-21T12:00:00,TCPRIMED_v01r01-final_IO042018_env_s20180919180000_e20180921120000.nc
2018,IO,5,2018-10-05T18:00:00,2018-10-14T18:00:00,TCPRIMED_v01r01-final_IO052018_env_s20181005180000_e20181014180000.nc
2018,IO,6,2018-10-08T00:00:00,2018-10-12T06:00:00,TCPRIMED_v01r01-final_IO062018_env_s20181008000000_e20181012060000.nc
2018,IO,7,2018-11-10T12:00:00,2018-11-19T06:00:00,TCPRIMED_v01r01-final_IO072018_env_s20181110120000_e20181119060000.nc
2018,IO,8,2018-12-13T12:00:00,2018-12-17T18:00:00,TCPRIMED_v01r01-final_IO082018_env_s20181213120000_e20181217180000.nc
2018,SH,1,2017-11-28T12:00:00,2017-12-07T00:00:00,TCPRIMED_v01r01-final_SH012018_env_s20171128120000_e20171207000000.nc
2018,SH,2,2017-12-26T00:00:00,2017-12-31T06:00:00,TCPRIMED_v01r01-final_SH022018_env_s20171226000000_e20171231060000.nc
2018,SH,3,2017-12-30T06:00:00,2018-01-09T12:00:00,TCPRIMED_v01r01-final_SH032018_env_s20171230060000_e20180109120000.nc
2018,SH,4,2018-01-04T18:00:00,2018-01-11T06:00:00,TCPRIMED_v01r01-final_SH042018_env_s20180104180000_e20180111060000.nc
2018,SH,5,2018-01-09T06:00:00,2018-01-15T06:00:00,TCPRIMED_v01r01-final_SH052018_env_s20180109060000_e20180115060000.nc
